Name,Price,Score,Description,Cleaned_Description
Hotel Cortezo,1400,8.3,"El Hotel Cortezo, situado a 300 metros de la Puerta del Sol y de la Plaza Mayor de Madrid, cuenta con una terraza en la azotea con vistas a la ciudad. Este hotel elegante dispone de WiFi gratuita y recepción 24 horas.

Las habitaciones del Hotel Cortezo son sencillas y elegantes, con suelo de madera. Todas ellas cuentan con aire acondicionado y TV de pantalla plana.

El Hotel Cortezo sirve un desayuno buffet variado de estilo americano que incluye productos sin gluten. Además, hay una cafetería y un bar en el establecimiento. En la popular plaza de Santa Ana y en el barrio de La Latina, que se encuentran a 5 minutos a pie del hotel, hay numerosos bares de tapas típicos.

Los museos del Triángulo del Arte de Madrid se hallan a menos de 15 minutos a pie del Hotel Cortezo. La estación de tren de alta velocidad de Atocha se encuentra también a 15 minutos a pie del hotel y la estación de metro Tirso de Molina está a solo 100 metros.",hotel cortezo situado 300 metro puerta sol plaza mayor madrid cuenta terraza azotea vista ciudad hotel elegant dispon wifi gratuita recepción 24 hora habitacion hotel cortezo sencilla elegant suelo madera toda cuentan air acondicionado tv pantalla plana hotel cortezo sirv desayuno buffet variado estilo americano incluy producto gluten ademá cafetería bar establecimiento popular plaza santa ana barrio latina encuentran 5 minuto pie hotel numeroso bare tapa típico museo triángulo art madrid hallan meno 15 minuto pie hotel cortezo estación tren alta velocidad atocha encuentra 15 minuto pie hotel estación metro tirso molina solo 100 metro
Gran Central Suites,930,8.0,"Gran Central Suites se encuentra en el centro de Madrid, a 8 min a pie de Gran Vía y a 800 metros de Estación de metro Gran Vía, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, microondas y fogones, además de cafetera y hervidor.

Se puede descubrir la zona practicando ciclismo en los alrededores.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",gran central suit encuentra centro madrid 8 min pie gran vía 800 metro estación metro gran vía ofrec alojamiento wifi grati zona alojamiento air acondicionado cocina totalment equipada zona comedor tv pantalla plana baño privado ducha artículo aseo gratuito secador pelo ofrec nevera microonda fogon ademá cafetera hervidor pued descubrir zona practicando ciclismo alrededor cerca alojamiento punto interé estación metro plaza españa templo debod royal palac of madrid aeropuerto aeropuerto adolfo suárez madrid baraja 18 km alojamiento ofrec servicio traslado pago ir volver aeropuerto
Hostal Jemasaca-Palma61,658,6.9,"El Hostal Jemasaca-Palma61 se encuentra en el barrio madrileño de Malasaña, a 10 minutos a pie de plaza de España. Este establecimiento ofrece recepción 24 horas, wifi gratuita y habitaciones con baño privado.

El Jemasaca-Palma61 ofrece habitaciones cómodas con decoración sencilla y tradicional. Todas las habitaciones tienen aire acondicionado, TV de pantalla plana y escritorio.

El Palma61 alberga un salón. Hay varias tiendas, bares y restaurantes a poca distancia a pie del alojamiento. El desayuno se sirve en una cafetería ubicada a 200 metros.

A 15 minutos a pie del Jemasaca se encuentran lugares de interés, como el Palacio Real de Madrid y los jardines de Sabatini. El barrio de Sol se halla a 1 km y los museos del Prado y Reina Sofía están a seis paradas desde la cercana estación de metro Noviciado.",hostal encuentra barrio madrileño malasaña 10 minuto pie plaza españa establecimiento ofrec recepción 24 hora wifi gratuita habitacion baño privado ofrec habitacion cómoda decoración sencilla tradicion toda habitacion air acondicionado tv pantalla plana escritorio palma61 alberga salón varia tienda bare restaurant poca distancia pie alojamiento desayuno sirv cafetería ubicada 200 metro 15 minuto pie jemasaca encuentran lugar interé palacio real madrid jardin sabatini barrio sol halla 1 km museo prado reina sofía sei parada cercana estación metro noviciado
Hostal Manuela by Gaiarooms,843,7.6,Acogedor hostal en el CENTRO de Madrid donde podrá disfrutar de una excelente situación y de las atenciones de la familia Garrido. Un tesoro escondido en el corazon de Madrid!,acogedor hostal centro madrid podrá disfrutar excelent situación atencion familia garrido tesoro escondido corazon madrid
Palacio Tirso de Molina - THE ARC COLLECTION,2437,9.2,"Palacio Tirso de Molina - THE ARC COLLECTION ofrece piscina cubierta y sala de fitness, además de alojamiento con aire acondicionado y wifi gratis, en el centro de Madrid, a 7 min a pie de Plaza Mayor de Madrid.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales vía satélite y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

En el apartamento, la clientela puede disfrutar de sauna.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Puerta del Sol y Puerta de Toledo. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",palacio tirso molina the arc collect ofrec piscina cubierta sala fit ademá alojamiento air acondicionado wifi grati centro madrid 7 min pie plaza mayor madrid cada unidad cuenta cocina totalment equipada mesa comedor tv pantalla plana canal vía satélit baño privado ducha artículo aseo gratuito secador pelo nevera lavavajilla horno ademá cafetera hervidor apartamento clientela pued disfrutar sauna cerca alojamiento punto interé mercado san miguel puerta sol puerta toledo aeropuerto aeropuerto adolfo suárez madrid baraja 14 km alojamiento ofrec servicio traslado pago ir volver aeropuerto
"Casa de las Artes, member of Meliá Collection",2319,8.8,"La Casa de las Artes, member of The Meliá Collection se encuentra en el histórico Barrio de las Letras de Madrid y se ha renovado recientemente para rendir homenaje a las siete bellas artes. Este encantador hotel alberga el cine Miró, una biblioteca y una barra de barre en el gimnasio.

La piscina termal con sauna es un auténtico oasis de calma en medio de la bulliciosa ciudad de Madrid. Se trata de un creativo lugar idílico para descansar y relajar mente y cuerpo.

Las habitaciones disponen de baño privado. Algunas tienen terraza y otras vistas a la ciudad.

Situado a unos 10 minutos a pie de la Puerta del Sol, la plaza Mayor y la plaza de Santa Ana, el hotel está justo al lado de la estación de metro Antón Martín y a 7 minutos del parque del Retiro y del Museo del Prado. También están cerca el Museo Reina Sofía y el Museo Thyssen-Bornemisza. A solo 16 km del aeropuerto de Madrid, la Casa de las Artes ofrece fácil acceso a todas las maravillas de la ciudad.

El restaurante del hotel sirve un delicioso desayuno buffet y a la carta. El restaurante Mache (del francés “papier mâché”, que significa “masticado”) ofrece una fusión de cocina internacional y local inspirada en el mundo artístico. Se ofrece una experiencia gastronómica innovadora en un ambiente moderno y original, además de cócteles de autor.",casa art member of the meliá collect encuentra histórico barrio letra madrid renovado recientement rendir homenaj siet bella art encantador hotel alberga cine miró biblioteca barra barr gimnasio piscina termal sauna auténtico oasi calma medio bulliciosa ciudad madrid trata creativo lugar idílico descansar relajar ment cuerpo habitacion disponen baño privado terraza vista ciudad situado 10 minuto pie puerta sol plaza mayor plaza santa ana hotel justo lado estación metro antón martín 7 minuto parqu retiro museo prado cerca museo reina sofía museo solo 16 km aeropuerto madrid casa art ofrec fácil acceso toda maravilla ciudad restaurant hotel sirv delicioso desayuno buffet carta restaurant mach francé papier mâché significa masticado ofrec fusión cocina internacion local inspirada mundo artístico ofrec experiencia gastronómica innovadora ambient moderno origin ademá cóctele autor
Grupotel Mayorazgo,1347,8.8,"Las elegantes habitaciones del Grupotel Mayorazgo cuentan con TV de pantalla plana. El hotel está al lado de la Gran Vía madrileña, a pocos pasos de la plaza de España y del Palacio Real.

Las estaciones de metro Plaza de España y Santo Domingo quedan a 150 metros. Permiten acceder fácilmente al Triángulo del Arte, el parque del Retiro y el aeropuerto Adolfo Suárez Madrid-Barajas.

El Grupotel Mayorazgo alberga un restaurante de cocina mediterránea y un bar de diseño clásico con una fuente relajante. También hay un piano bar elegante con música en directo.

Todas las habitaciones son amplias e incluyen aire acondicionado. Las habitaciones cuentan con baño privado completo con secador de pelo. Hay una caja fuerte gratuita. El minibar está disponible por un suplemento.

El Grupotel Mayorazgo dispone de tienda de regalos y un mostrador de información turística. También ofrece coches de alquiler, prepara almuerzos para llevar y organiza servicios de enlace con el aeropuerto.",elegant habitacion grupotel mayorazgo cuentan tv pantalla plana hotel lado gran vía madrileña poco paso plaza españa palacio real estacion metro plaza españa santo domingo quedan 150 metro permiten acced fácilment triángulo art parqu retiro aeropuerto adolfo suárez grupotel mayorazgo alberga restaurant cocina mediterránea bar diseño clásico fuent relajant piano bar elegant música directo toda habitacion amplia incluyen air acondicionado habitacion cuentan baño privado completo secador pelo caja fuert gratuita minibar dispon suplemento grupotel mayorazgo dispon tienda regalo mostrador información turística ofrec coch alquil prepara almuerzo llevar organiza servicio enlac aeropuerto
Catalonia Puerta del Sol,1560,8.9,"El Catalonia Puerta del Sol ocupa un edificio imponente del siglo XVIII situado en el centro histórico de Madrid, a solo unos minutos de la Puerta del Sol. Ofrece WiFi gratuita en todas las instalaciones.

El hotel está a 50 metros de la Puerta del Sol y de los principales restaurantes de tapas. Se halla a 15 minutos a pie del famoso Triángulo del Arte madrileño. La estación de tren de Atocha queda a 1 km.

Las habitaciones presentan una decoración elegante y disponen de aire acondicionado, suelo de parquet, baño privado, minibar y Smart TV de pantalla plana con dispositivo Chromecast y canales vía satélite.

El restaurante del establecimiento Puerta del Sol sirve un desayuno buffet a diario (disponible hasta las 12:00 los fines de semana). El bar El Patio tiene terraza cubierta y ofrece aperitivos y bebidas. También hay un patio con cúpulas de cristal.

Todas las habitaciones del hotel están equipadas con Smart TV con dispositivo Chromecast.",catalonia puerta sol ocupa edificio imponent siglo xviii situado centro histórico madrid solo minuto puerta sol ofrec wifi gratuita toda instalacion hotel 50 metro puerta sol principal restaurant tapa halla 15 minuto pie famoso triángulo art madrileño estación tren atocha queda 1 km habitacion presentan decoración elegant disponen air acondicionado suelo parquet baño privado minibar smart tv pantalla plana dispositivo chromecast canal vía satélit restaurant establecimiento puerta sol sirv desayuno buffet diario dispon fine semana bar patio terraza cubierta ofrec aperitivo bebida patio cúpula cristal toda habitacion hotel equipada smart tv dispositivo chromecast
Bob W Chueca,832,8.8,"Bob W Chueca está en el centro de Madrid, a 5 min a pie de Estación de metro Gran Vía y a 600 metros de Gran Vía, y ofrece alojamiento con wifi gratis y zona de estar.

Cada unidad tiene baño privado, ducha, aire acondicionado, TV de pantalla plana y nevera. También hay una cocina equipada con fogones en algunas unidades.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km.",bob w chueca centro madrid 5 min pie estación metro gran vía 600 metro gran vía ofrec alojamiento wifi grati zona cada unidad baño privado ducha air acondicionado tv pantalla plana nevera cocina equipada fogon unidad cerca alojamiento punto interé museo estación metro plaza españa templo debod aeropuerto aeropuerto adolfo suárez madrid baraja 12 km
Hostal Lisboa,924,8.7,"El Hostal Lisboa está situado en el centro de Madrid, en el barrio de Las Letras, y a 500 metros del Museo Thyssen-Bornemisza y del Paseo del Prado. Ofrece habitaciones con TV vía satélite y WiFi gratuita.

Las habitaciones del Lisboa Guest House son sencillas y luminosas, y disponen de aire acondicionado, calefacción y baño privado. Algunas tienen balcón. Es posible solicitar secador de pelo y utensilios de planchado en la recepción.

La recepción del Lisboa ofrece un servicio de caja fuerte y mostrador de información turística. Además, hay servicio de alquiler de coches y bicicletas bajo petición.

El Lisboa Hostal está a 10 minutos a pie del Museo del Prado y del Museo Reina Sofía. La Puerta del Sol se encuentra a 600 metros, mientras que la estación de metro Sevilla está a solo 400 metros.",hostal lisboa situado centro madrid barrio letra 500 metro museo paseo prado ofrec habitacion tv vía satélit wifi gratuita habitacion lisboa guest hous sencilla luminosa disponen air acondicionado calefacción baño privado balcón posibl solicitar secador pelo utensilio planchado recepción recepción lisboa ofrec servicio caja fuert mostrador información turística ademá servicio alquil coch bicicleta bajo petición lisboa hostal 10 minuto pie museo prado museo reina sofía puerta sol encuentra 600 metro mientra estación metro sevilla solo 400 metro
Hotel Avenida Gran Vía,1117,8.1,"El Hotel Avenida Gran Vía es un establecimiento moderno ubicado al lado de la Gran Vía de Madrid, a 100 metros de la estación de metro de Callao. Cuenta con aire acondicionado y habitaciones con conexión Wi-Fi gratuita.

Todas las habitaciones del Hotel Avenida Gran Vía tienen TV de pantalla plana y cuarto de baño moderno con ducha de hidromasaje.

Por las mañanas se puede desayunar en el restaurante del hotel.

Este hotel está rodeado de una gran variedad de tiendas, teatros y restaurantes. La plaza de la Puerta del Sol se encuentra a sólo 5 minutos a pie.",hotel avenida gran vía establecimiento moderno ubicado lado gran vía madrid 100 metro estación metro callao cuenta air acondicionado habitacion conexión gratuita toda habitacion hotel avenida gran vía tv pantalla plana cuarto baño moderno ducha hidromasaj mañana pued desayunar restaurant hotel hotel rodeado gran variedad tienda teatro restaurant plaza puerta sol encuentra sólo 5 minuto pie
Exe Suites 33,1047,8.7,"El Exe Suites 33 está situado en un edificio del siglo XIX del centro de Madrid, a 100 metros de la plaza de España y de la estación de metro del mismo nombre. Cuenta con conexión Wi-Fi gratuita y habitaciones con TV de pantalla plana.

Las habitaciones del Exe Suites 33 tienen una decoración sencilla y elegante con suelo de baldosa. Todas incluyen un baño totalmente equipado.

En las inmediaciones del hotel hay una gran selección de cafeterías, bares y restaurantes, mientras que la popular Puerta del Sol está a solo 10 minutos a pie. En un hotel cercano se sirve un desayuno bufé por un suplemento.

El Exe Suites 33 se encuentra en una zona pintoresca del centro de Madrid, a unos 200 metros de 5 parques. El Palacio Real está a 15 minutos a pie, mientras que lugares de interés como los Museos de arte del Prado y Reina Sofía se encuentran a 3 paradas de metro del establecimiento.",exe suit 33 situado edificio siglo xix centro madrid 100 metro plaza españa estación metro mismo nombr cuenta conexión gratuita habitacion tv pantalla plana habitacion exe suit 33 decoración sencilla elegant suelo baldosa toda incluyen baño totalment equipado inmediacion hotel gran selección cafetería bare restaurant mientra popular puerta sol solo 10 minuto pie hotel cercano sirv desayuno bufé suplemento exe suit 33 encuentra zona pintoresca centro madrid 200 metro 5 parqu palacio real 15 minuto pie mientra lugar interé museo art prado reina sofía encuentran 3 parada metro establecimiento
L&H La Latina Selection,1296,8.8,"El L&H La Latina Selection ofrece estudios y apartamentos en el barrio madrileño de La Latina, a 350 metros de la estación de metro Puerta de Toledo. Hay recepción 24 horas.

Los apartamentos y los estudios disponen de aire acondicionado, TV, baño y cocina con microondas y tostadora. Se facilitan toallas y ropa de cama. Algunos alojamientos tienen balcón o terraza. Se facilitan cunas bajo petición.

El L&H La Latina Selection se halla a 5 minutos a pie de varios restaurantes, bares y tiendas. La catedral de la Almudena y el Palacio Real están a 800 metros, mientras que el Museo del Prado queda a 20 minutos a pie. El aeropuerto Adolfo Suárez Madrid-Barajas, situado a 1 hora en metro, es el más cercano.",l h latina select ofrec estudio apartamento barrio madrileño latina 350 metro estación metro puerta toledo recepción 24 hora apartamento estudio disponen air acondicionado tv baño cocina microonda tostadora facilitan toalla ropa cama alojamiento balcón terraza facilitan cuna bajo petición l h latina select halla 5 minuto pie vario restaurant bare tienda catedr almudena palacio real 800 metro mientra museo prado queda 20 minuto pie aeropuerto adolfo suárez situado 1 hora metro cercano
